# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2028007	2029218	-	WP_003517984.1	WP_003517984.1		flagellar biosynthesis protein FlhF	flhF		CLO1313_RS08770	1212	403	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2029220	2031250	-					flhA		CLO1313_RS08775	2031		old_locus_tag=Clo1313_1735
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2029220	2031250	-	WP_003517983.1	WP_003517983.1		flagellar biosynthesis protein FlhA	flhA		CLO1313_RS08775	2031	676	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2031291	2032469	-					flhB		CLO1313_RS08780	1179		old_locus_tag=Clo1313_1736
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2031291	2032469	-	WP_003517982.1	WP_003517982.1		flagellar biosynthesis protein FlhB	flhB		CLO1313_RS08780	1179	392	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2032466	2033251	-							CLO1313_RS08785	786		old_locus_tag=Clo1313_1737
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2032466	2033251	-	WP_003517981.1	WP_003517981.1		flagellar type III secretion system protein FliR			CLO1313_RS08785	786	261	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2033281	2033550	-					fliQ		CLO1313_RS08790	270		old_locus_tag=Clo1313_1738
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2033281	2033550	-	WP_003517979.1	WP_003517979.1		flagellar biosynthetic protein FliQ	fliQ		CLO1313_RS08790	270	89	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2033603	2034385	-					fliP		CLO1313_RS08795	783		old_locus_tag=Clo1313_1739
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2033603	2034385	-	WP_003517978.1	WP_003517978.1		flagellar biosynthetic protein FliP	fliP		CLO1313_RS08795	783	260	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2034375	2034872	-							CLO1313_RS08800	498		old_locus_tag=Clo1313_1740
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2034375	2034872	-	WP_003517976.1	WP_003517976.1		hypothetical protein			CLO1313_RS08800	498	165	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2034942	2035304	-							CLO1313_RS08805	363		old_locus_tag=Clo1313_1741
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2034942	2035304	-	WP_003517974.1	WP_003517974.1		response regulator			CLO1313_RS08805	363	120	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2035424	2036644	-							CLO1313_RS08810	1221		old_locus_tag=Clo1313_1742
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2035424	2036644	-	WP_003517972.1	WP_003517972.1		flagellar motor switch phosphatase FliY			CLO1313_RS08810	1221	406	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2036646	2037632	-							CLO1313_RS08815	987		old_locus_tag=Clo1313_1743
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2036646	2037632	-	WP_003517971.1	WP_003517971.1		flagellar motor switch protein FliM			CLO1313_RS08815	987	328	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2037645	2038148	-							CLO1313_RS08820	504		old_locus_tag=Clo1313_1744
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2037645	2038148	-	WP_003517969.1	WP_003517969.1		flagellar basal body-associated protein FliL			CLO1313_RS08820	504	167	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2038230	2038442	-							CLO1313_RS08825	213		old_locus_tag=Clo1313_1745
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2038230	2038442	-	WP_003517967.1	WP_003517967.1		flagellar protein			CLO1313_RS08825	213	70	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2038656	2039978	-							CLO1313_RS08830	1323		old_locus_tag=Clo1313_1746
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2038656	2039978	-	WP_003517965.1	WP_003517965.1		flagellar hook protein FlgE			CLO1313_RS08830	1323	440	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2040144	2040533	-							CLO1313_RS08835	390		old_locus_tag=Clo1313_1747
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2040144	2040533	-	WP_003517963.1	WP_003517963.1		flagellar biosynthesis protein			CLO1313_RS08835	390	129	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2040583	2041554	-							CLO1313_RS08840	972		old_locus_tag=Clo1313_1748
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2040583	2041554	-	WP_003517961.1	WP_003517961.1		flagellar basal body rod modification protein FlgD			CLO1313_RS08840	972	323	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2041570	2043156	-							CLO1313_RS08845	1587		old_locus_tag=Clo1313_1749
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2041570	2043156	-	WP_003517959.1	WP_003517959.1		flagellar hook-length control protein FliK			CLO1313_RS08845	1587	528	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2043201	2044031	-							CLO1313_RS08850	831		old_locus_tag=Clo1313_1750
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2043201	2044031	-	WP_003517957.1	WP_003517957.1		hypothetical protein			CLO1313_RS08850	831	276	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2044093	2044551	-					fliJ		CLO1313_RS08855	459		old_locus_tag=Clo1313_1751
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2044093	2044551	-	WP_003517955.1	WP_003517955.1		flagellar export protein FliJ	fliJ		CLO1313_RS08855	459	152	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2044573	2045886	-							CLO1313_RS08860	1314		old_locus_tag=Clo1313_1752
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2044573	2045886	-	WP_003517953.1	WP_003517953.1		flagellar protein export ATPase FliI			CLO1313_RS08860	1314	437	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2045931	2046722	-							CLO1313_RS08865	792		old_locus_tag=Clo1313_1753
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2045931	2046722	-	WP_003517951.1	WP_003517951.1		flagellar biosynthesis protein			CLO1313_RS08865	792	263	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2046715	2047737	-							CLO1313_RS08870	1023		old_locus_tag=Clo1313_1754
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2046715	2047737	-	WP_003517950.1	WP_003517950.1		flagellar motor switch protein FliG			CLO1313_RS08870	1023	340	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2047789	2049342	-							CLO1313_RS08875	1554		old_locus_tag=Clo1313_1755
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2047789	2049342	-	WP_003517948.1	WP_003517948.1		flagellar M-ring protein FliF			CLO1313_RS08875	1554	517	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2049428	2049742	-							CLO1313_RS08880	315		old_locus_tag=Clo1313_1756
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2049428	2049742	-	WP_003517946.1	WP_003517946.1		flagellar hook-basal body complex protein FliE			CLO1313_RS08880	315	104	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2049801	2050244	-					flgC		CLO1313_RS08885	444		old_locus_tag=Clo1313_1757
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2049801	2050244	-	WP_003517944.1	WP_003517944.1		flagellar basal body rod protein FlgC	flgC		CLO1313_RS08885	444	147	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2050251	2050655	-					flgB		CLO1313_RS08890	405		old_locus_tag=Clo1313_1758
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2050251	2050655	-	WP_003517942.1	WP_003517942.1		flagellar basal body rod protein FlgB	flgB		CLO1313_RS08890	405	134	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2051095	2052405	-							CLO1313_RS08895	1311		old_locus_tag=Clo1313_1759
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2051095	2052405	-	WP_003517940.1	WP_003517940.1		FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO			CLO1313_RS08895	1311	436	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2052407	2054515	-							CLO1313_RS08900	2109		old_locus_tag=Clo1313_1760
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2052407	2054515	-	WP_003517938.1	WP_003517938.1		type I DNA topoisomerase			CLO1313_RS08900	2109	702	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2054609	2055721	-					dprA		CLO1313_RS08905	1113		old_locus_tag=Clo1313_1761
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2054609	2055721	-	WP_003517936.1	WP_003517936.1		DNA-protecting protein DprA	dprA		CLO1313_RS08905	1113	370	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2055901	2056656	-					xth		CLO1313_RS08910	756		old_locus_tag=Clo1313_1762
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2055901	2056656	-	WP_003517935.1	WP_003517935.1		exodeoxyribonuclease III	xth		CLO1313_RS08910	756	251	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2056863	2057225	-							CLO1313_RS08915	363		old_locus_tag=Clo1313_1763
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2056863	2057225	-	WP_003517933.1	WP_003517933.1		YccF domain-containing protein			CLO1313_RS08915	363	120	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2057255	2057671	-							CLO1313_RS08920	417		old_locus_tag=Clo1313_1764
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2057255	2057671	-	WP_003517930.1	WP_003517930.1		hypothetical protein			CLO1313_RS08920	417	138	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2057688	2059226	-							CLO1313_RS08925	1539		old_locus_tag=Clo1313_1765
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2057688	2059226	-	WP_003517928.1	WP_003517928.1		ATP-binding protein			CLO1313_RS08925	1539	512	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2059553	2059957	+							CLO1313_RS08930	405		old_locus_tag=Clo1313_1766
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2059553	2059957	+	WP_003517925.1	WP_003517925.1		hypothetical protein			CLO1313_RS08930	405	134	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2060023	2060463	-							CLO1313_RS08935	441		old_locus_tag=Clo1313_1767
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2060023	2060463	-	WP_003517923.1	WP_003517923.1		hypothetical protein			CLO1313_RS08935	441	146	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2060623	2061414	-							CLO1313_RS08940	792		old_locus_tag=Clo1313_1768
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2060623	2061414	-	WP_003517920.1	WP_003517920.1		cellulosome anchoring protein cohesin region			CLO1313_RS08940	792	263	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2061482	2063353	-							CLO1313_RS08945	1872		old_locus_tag=Clo1313_1769
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2061482	2063353	-	WP_003517918.1	WP_003517918.1		DUF115 domain-containing protein			CLO1313_RS08945	1872	623	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2063409	2063864	-							CLO1313_RS08950	456		old_locus_tag=Clo1313_1770
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2063409	2063864	-	WP_003517916.1	WP_003517916.1		transcriptional regulator NrdR			CLO1313_RS08950	456	151	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2064012	2064272	-							CLO1313_RS08955	261		old_locus_tag=Clo1313_1771
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2064012	2064272	-	WP_003517913.1	WP_003517913.1		YlmC/YmxH family sporulation protein			CLO1313_RS08955	261	86	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2064529	2065302	-					sigG		CLO1313_RS08960	774		old_locus_tag=Clo1313_1772
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2064529	2065302	-	WP_003517911.1	WP_003517911.1		RNA polymerase sporulation sigma factor SigG	sigG		CLO1313_RS08960	774	257	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2065463	2066197	-							CLO1313_RS08965	735		old_locus_tag=Clo1313_1773
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2065463	2066197	-	WP_003517908.1	WP_003517908.1		RNA polymerase sporulation sigma factor SigE			CLO1313_RS08965	735	244	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2066250	2067143	-					spoIIGA		CLO1313_RS08970	894		old_locus_tag=Clo1313_1774
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2066250	2067143	-	WP_003517906.1	WP_003517906.1		sigma-E processing peptidase SpoIIGA	spoIIGA		CLO1313_RS08970	894	297	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2067379	2068473	-							CLO1313_RS08975	1095		old_locus_tag=Clo1313_1775
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2067379	2068473	-	WP_003517903.1	WP_003517903.1		cell division protein FtsZ			CLO1313_RS08975	1095	364	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2068799	2070040	-					ftsA		CLO1313_RS08980	1242		old_locus_tag=Clo1313_1776
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2068799	2070040	-	WP_003517900.1	WP_003517900.1		cell division protein FtsA	ftsA		CLO1313_RS08980	1242	413	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2070203	2070580	-							CLO1313_RS08985	378		old_locus_tag=Clo1313_1777
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2070203	2070580	-	WP_003517897.1	WP_003517897.1		DUF1290 domain-containing protein			CLO1313_RS08985	378	125	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2070596	2071456	-							CLO1313_RS08990	861		old_locus_tag=Clo1313_1778
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2070596	2071456	-	WP_003520339.1	WP_003520339.1		cell division protein FtsQ			CLO1313_RS08990	861	286	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2071470	2072402	-					murA		CLO1313_RS08995	933		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2071470	2072402	-	WP_080514902.1	WP_080514902.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		CLO1313_RS08995	933	310	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2072650	2074053	+							CLO1313_RS09000	1404		old_locus_tag=Clo1313_1780
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2072650	2074053	+	WP_003517891.1	WP_003517891.1		DUF1727 domain-containing protein			CLO1313_RS09000	1404	467	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2074055	2074801	+							CLO1313_RS09005	747		old_locus_tag=Clo1313_1781
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2074055	2074801	+	WP_003517888.1	WP_003517888.1		glutamine amidotransferase			CLO1313_RS09005	747	248	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2075036	2075224	-							CLO1313_RS09010	189		
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2075036	2075224	-	WP_037294588.1	WP_037294588.1		hypothetical protein			CLO1313_RS09010	189	62	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2075518	2076738	-							CLO1313_RS09015	1221		old_locus_tag=Clo1313_1782
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2075518	2076738	-	WP_003512473.1	WP_003512473.1		IS256 family transposase ISCth5			CLO1313_RS09015	1221	406	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2076922	2077308	-							CLO1313_RS09020	387		old_locus_tag=Clo1313_1783
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2076922	2077308	-	WP_003519077.1	WP_003519077.1		LuxR family transcriptional regulator			CLO1313_RS09020	387	128	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2077601	2078059	-							CLO1313_RS09025	459		old_locus_tag=Clo1313_1784
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2077601	2078059	-	WP_003519076.1	WP_003519076.1		hypothetical protein			CLO1313_RS09025	459	152	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2078103	2081273	-							CLO1313_RS09030	3171		old_locus_tag=Clo1313_1785
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2078103	2081273	-	WP_003519075.1	WP_003519075.1		tetratricopeptide repeat protein			CLO1313_RS09030	3171	1056	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2081584	2082813	-							CLO1313_RS09035	1230		old_locus_tag=Clo1313_1786
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2081584	2082813	-	WP_003519074.1	WP_003519074.1		dockerin			CLO1313_RS09035	1230	409	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2082841	2083941	-							CLO1313_RS09040	1101		old_locus_tag=Clo1313_1787
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2082841	2083941	-	WP_003519073.1	WP_003519073.1		hypothetical protein			CLO1313_RS09040	1101	366	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2084110	2086479	-							CLO1313_RS09045	2370		old_locus_tag=Clo1313_1788
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2084110	2086479	-	WP_003519072.1	WP_003519072.1		glycoside hydrolase			CLO1313_RS09045	2370	789	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2087059	2087679	+							CLO1313_RS09050	621		old_locus_tag=Clo1313_1789
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2087059	2087679	+	WP_003519071.1	WP_003519071.1		hypothetical protein			CLO1313_RS09050	621	206	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2087859	2088104	-							CLO1313_RS09055	246		old_locus_tag=Clo1313_1790
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2087859	2088104	-	WP_003519067.1	WP_003519067.1		hypothetical protein			CLO1313_RS09055	246	81	
gene	protein_coding	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2088106	2089806	-							CLO1313_RS09060	1701		old_locus_tag=Clo1313_1791
CDS	with_protein	GCF_000184925.1	Primary Assembly	chromosome		NC_017304.1	2088106	2089806	-	WP_003519061.1	WP_003519061.1		4Fe-4S dicluster domain-containing protein			CLO1313_RS09060	1701	566	
