Protein_Accession	MD5	Seq_Len	Analysis	Signature_Accession	Signature_Descr	Start_location	Stop_location	Score (Eval)	Match	Date	InterPro_annot	InterPro_desc	GO_annot	Pathways_annot
WP_003515277.1	468a9eb3f5d85256b5bb1ecbb875480d	679	SMART	SM00388		453	519	8.40E-17	T	20-06-2018	IPR003661	"Signal transduction histidine kinase, dimerisation/phosphoacceptor domain"	GO:0000155|GO:0007165	
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	TIGRFAM	TIGR02227	sigpep_I_bact: signal peptidase I	40	214	1.80E-46	T	20-06-2018	IPR000223	"Peptidase S26A, signal peptidase I"	GO:0006508|GO:0008236|GO:0016020	
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	PANTHER	PTHR43390:SF1		26	218	1.20E-47	T	20-06-2018				
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	Pfam	PF00717	Peptidase S24-like	64	152	1.20E-12	T	20-06-2018	IPR015927	Peptidase S24/S26A/S26B/S26C		
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	SUPERFAMILY	SSF51306		55	220	1.09E-46	T	20-06-2018	IPR036286	LexA/Signal peptidase-like superfamily		
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	PRINTS	PR00727	Bacterial leader peptidase 1 (S26A) family signature	57	73	6.60E-19	T	20-06-2018	IPR000223	"Peptidase S26A, signal peptidase I"	GO:0006508|GO:0008236|GO:0016020	
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	PRINTS	PR00727	Bacterial leader peptidase 1 (S26A) family signature	128	140	6.60E-19	T	20-06-2018	IPR000223	"Peptidase S26A, signal peptidase I"	GO:0006508|GO:0008236|GO:0016020	
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	PRINTS	PR00727	Bacterial leader peptidase 1 (S26A) family signature	174	193	6.60E-19	T	20-06-2018	IPR000223	"Peptidase S26A, signal peptidase I"	GO:0006508|GO:0008236|GO:0016020	
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	ProSitePatterns	PS00761	Signal peptidases I signature 3.	179	192	-	T	20-06-2018	IPR019758	"Peptidase S26A, signal peptidase I, conserved site"	GO:0008236|GO:0016021	
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	PANTHER	PTHR43390		26	218	1.20E-47	T	20-06-2018				
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	ProSitePatterns	PS00760	Signal peptidases I lysine active site.	130	142	-	T	20-06-2018	IPR019757	"Peptidase S26A, signal peptidase I, lysine active site"	GO:0008236|GO:0016021	
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	CDD	cd06530	S26_SPase_I	60	207	1.69E-20	T	20-06-2018				
WP_003516311.1	5d6bffd6e0719562dc93ce70e61cbe1a	221	Gene3D	G3DSA:2.10.109.10		53	221	7.00E-43	T	20-06-2018				
ADU73149.1	76e1fd29f452d0c3f1d6de6b35389a9d	308	Gene3D	G3DSA:1.10.10.630		202	281	2.80E-17	T	20-06-2018	IPR034829	DnaD-like domain superfamily		
ADU73149.1	76e1fd29f452d0c3f1d6de6b35389a9d	308	SUPERFAMILY	SSF158499		129	189	1.27E-11	T	20-06-2018	IPR034829	DnaD-like domain superfamily		
ADU73149.1	76e1fd29f452d0c3f1d6de6b35389a9d	308	Gene3D	G3DSA:1.10.10.630		125	195	1.90E-14	T	20-06-2018	IPR034829	DnaD-like domain superfamily		
ADU73149.1	76e1fd29f452d0c3f1d6de6b35389a9d	308	PANTHER	PTHR37293		224	297	5.10E-15	T	20-06-2018				
ADU73149.1	76e1fd29f452d0c3f1d6de6b35389a9d	308	Pfam	PF07261	Replication initiation and membrane attachment	215	282	8.70E-15	T	20-06-2018	IPR006343	DnaD domain		
ADU73149.1	76e1fd29f452d0c3f1d6de6b35389a9d	308	Pfam	PF07261	Replication initiation and membrane attachment	127	197	2.30E-16	T	20-06-2018	IPR006343	DnaD domain		
ADU73149.1	76e1fd29f452d0c3f1d6de6b35389a9d	308	Gene3D	G3DSA:1.10.10.10		40	124	1.70E-05	T	20-06-2018	IPR036388	Winged helix-like DNA-binding domain superfamily		
ADU73149.1	76e1fd29f452d0c3f1d6de6b35389a9d	308	SUPERFAMILY	SSF158499		217	275	1.57E-13	T	20-06-2018	IPR034829	DnaD-like domain superfamily		
ADU73149.1	76e1fd29f452d0c3f1d6de6b35389a9d	308	TIGRFAM	TIGR01446	DnaD_dom: DnaD domain protein	217	279	8.80E-13	T	20-06-2018	IPR006343	DnaD domain		
WP_003513652.1	6524bfe265b409b4ec52556d6af0838f	245	Pfam	PF10882	Bacterial PH domain	147	232	6.00E-05	T	20-06-2018	IPR027783	Bacterial Pleckstrin homology domain-related		
WP_003513652.1	6524bfe265b409b4ec52556d6af0838f	245	Pfam	PF12650	Domain of unknown function (DUF3784)	5	98	4.20E-24	T	20-06-2018	IPR017259	Uncharacterised conserved protein UCP037672		
WP_003514757.1	14b8194d3fd544b40d85edc5aadc0ebe	254	PANTHER	PTHR30385:SF6		11	243	2.00E-42	T	20-06-2018	IPR014244	RNA polymerase sigma-I type		
WP_003514757.1	14b8194d3fd544b40d85edc5aadc0ebe	254	Gene3D	G3DSA:1.10.1740.10		19	104	2.20E-13	T	20-06-2018				
WP_003514757.1	14b8194d3fd544b40d85edc5aadc0ebe	254	Hamap	MF_02064	RNA polymerase sigma factor SigI [sigI].	16	250	26.456	T	20-06-2018	IPR014244	RNA polymerase sigma-I type		
WP_003514757.1	14b8194d3fd544b40d85edc5aadc0ebe	254	TIGRFAM	TIGR02895	spore_sigI: RNA polymerase sigma-I factor	23	248	3.40E-56	T	20-06-2018	IPR014244	RNA polymerase sigma-I type		
WP_003514757.1	14b8194d3fd544b40d85edc5aadc0ebe	254	Pfam	PF04542	Sigma-70 region 2	36	105	1.00E-07	T	20-06-2018	IPR007627	RNA polymerase sigma-70 region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987	
WP_003514757.1	14b8194d3fd544b40d85edc5aadc0ebe	254	SUPERFAMILY	SSF88946		21	104	5.89E-17	T	20-06-2018	IPR013325	"RNA polymerase sigma factor, region 2"	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987	
WP_003514757.1	14b8194d3fd544b40d85edc5aadc0ebe	254	PANTHER	PTHR30385		11	243	2.00E-42	T	20-06-2018				
WP_003514757.1	14b8194d3fd544b40d85edc5aadc0ebe	254	PIRSF	PIRSF038953		8	254	9.00E-66	T	20-06-2018	IPR014244	RNA polymerase sigma-I type		
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	Pfam	PF01228	Glycine radical	618	723	1.20E-45	T	20-06-2018	IPR001150	Glycine radical domain	GO:0003824|GO:0008152	
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	Pfam	PF02901	Pyruvate formate lyase-like	15	601	7.70E-208	T	20-06-2018	IPR004184	Pyruvate formate lyase domain	GO:0003824	
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	PIRSF	PIRSF000379		1	742	0	T	20-06-2018	IPR005949	Formate acetyltransferase	GO:0005737|GO:0005975|GO:0008861	KEGG: 00620+2.3.1.54|KEGG: 00640+2.3.1.54|KEGG: 00650+2.3.1.54|MetaCyc: PWY-5480|MetaCyc: PWY-5485|MetaCyc: PWY-5493
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	PANTHER	PTHR30191:SF0		2	740	0	T	20-06-2018				
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	ProSitePatterns	PS00850	Glycine radical domain signature.	712	720	-	T	20-06-2018	IPR019777	"Formate C-acetyltransferase glycine radical, conserved site"		
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	Gene3D	G3DSA:3.20.70.20		1	742	1.30E-297	T	20-06-2018				
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	TIGRFAM	TIGR01255	pyr_form_ly_1: formate acetyltransferase	3	741	0	T	20-06-2018	IPR005949	Formate acetyltransferase	GO:0005737|GO:0005975|GO:0008861	KEGG: 00620+2.3.1.54|KEGG: 00640+2.3.1.54|KEGG: 00650+2.3.1.54|MetaCyc: PWY-5480|MetaCyc: PWY-5485|MetaCyc: PWY-5493
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	ProSiteProfiles	PS51554	Pyruvate formate-lyase domain profile.	1	612	144.346	T	20-06-2018	IPR004184	Pyruvate formate lyase domain	GO:0003824	
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	Coils	Coil		186	206	-	T	20-06-2018				
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	CDD	cd01678	PFL1	3	739	0	T	20-06-2018	IPR005949	Formate acetyltransferase	GO:0005737|GO:0005975|GO:0008861	KEGG: 00620+2.3.1.54|KEGG: 00640+2.3.1.54|KEGG: 00650+2.3.1.54|MetaCyc: PWY-5480|MetaCyc: PWY-5485|MetaCyc: PWY-5493
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	PANTHER	PTHR30191		2	740	0	T	20-06-2018				
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	SUPERFAMILY	SSF51998		1	740	5.49E-291	T	20-06-2018				
WP_003518002.1	be8f3060ea30e6ea9ac3d5d2b5171847	742	ProSiteProfiles	PS51149	Glycine radical domain profile.	619	742	38.981	T	20-06-2018	IPR001150	Glycine radical domain	GO:0003824|GO:0008152	
WP_003517501.1	1d82685bad7c9614c64056618b45baac	481	MobiDBLite	mobidb-lite	consensus disorder prediction	255	339	-	T	20-06-2018				
WP_003517501.1	1d82685bad7c9614c64056618b45baac	481	Pfam	PF12791	Anti-sigma factor N-terminus	8	58	3.20E-12	T	20-06-2018	IPR024449	"Anti-sigma factor RsgI, N-terminal"		
WP_003517501.1	1d82685bad7c9614c64056618b45baac	481	Gene3D	G3DSA:2.80.10.50		344	479	2.80E-44	T	20-06-2018				
WP_003517501.1	1d82685bad7c9614c64056618b45baac	481	PANTHER	PTHR22979		259	339	1.50E-15	T	20-06-2018				
WP_003517501.1	1d82685bad7c9614c64056618b45baac	481	Pfam	PF05270	Alpha-L-arabinofuranosidase B (ABFB) domain	348	475	1.60E-43	T	20-06-2018	IPR007934	"Alpha-L-arabinofuranosidase B, arabinose-binding domain"	GO:0046373|GO:0046556	
WP_003517501.1	1d82685bad7c9614c64056618b45baac	481	SUPERFAMILY	SSF110221		336	477	3.40E-45	T	20-06-2018	IPR036195	"Alpha-L-arabinofuranosidase B, arabinose-binding domain superfamily"	GO:0046373|GO:0046556	
WP_003517501.1	1d82685bad7c9614c64056618b45baac	481	PANTHER	PTHR22979:SF1		259	339	1.50E-15	T	20-06-2018				
WP_003514437.1	431aa4778aee2b24a99bc46e51686a42	268	PANTHER	PTHR42788:SF11		2	256	3.30E-99	T	20-06-2018				
WP_003514437.1	431aa4778aee2b24a99bc46e51686a42	268	SUPERFAMILY	SSF52540		4	234	1.88E-70	T	20-06-2018	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
WP_003514437.1	431aa4778aee2b24a99bc46e51686a42	268	PANTHER	PTHR42788		2	256	3.30E-99	T	20-06-2018				
WP_003514437.1	431aa4778aee2b24a99bc46e51686a42	268	SMART	SM00382		32	216	1.00E-19	T	20-06-2018	IPR003593	AAA+ ATPase domain		
WP_003514437.1	431aa4778aee2b24a99bc46e51686a42	268	Pfam	PF00005	ABC transporter	24	164	1.90E-34	T	20-06-2018	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
WP_003514437.1	431aa4778aee2b24a99bc46e51686a42	268	ProSitePatterns	PS00211	ABC transporters family signature.	137	151	-	T	20-06-2018	IPR017871	"ABC transporter, conserved site"	GO:0005524|GO:0016887	
WP_003514437.1	431aa4778aee2b24a99bc46e51686a42	268	CDD	cd03293	ABC_NrtD_SsuB_transporters	4	227	9.69E-106	T	20-06-2018				
WP_003514437.1	431aa4778aee2b24a99bc46e51686a42	268	ProSiteProfiles	PS50893	"ATP-binding cassette, ABC transporter-type domain profile."	4	239	26.544	T	20-06-2018	IPR003439	ABC transporter-like	GO:0005524|GO:0016887	
WP_003514437.1	431aa4778aee2b24a99bc46e51686a42	268	Gene3D	G3DSA:3.40.50.300		1	250	2.10E-65	T	20-06-2018				
WP_003518777.1	e0cbdfc155dd13448899a08a0cf37e63	173	TIGRFAM	TIGR02833	spore_III_AB: stage III sporulation protein AB	4	173	1.10E-48	T	20-06-2018	IPR014198	Stage III sporulation protein AB		
WP_003518777.1	e0cbdfc155dd13448899a08a0cf37e63	173	Coils	Coil		129	159	-	T	20-06-2018				
WP_003518777.1	e0cbdfc155dd13448899a08a0cf37e63	173	Pfam	PF09548	Stage III sporulation protein AB (spore_III_AB)	4	173	9.20E-52	T	20-06-2018	IPR014198	Stage III sporulation protein AB		
WP_003518777.1	e0cbdfc155dd13448899a08a0cf37e63	173	PIRSF	PIRSF021435		2	173	4.90E-45	T	20-06-2018	IPR014198	Stage III sporulation protein AB		
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	ProSitePatterns	PS00448	Clostridium cellulosome enzymes repeated domain signature.	417	436	-	T	20-06-2018	IPR002105	Dockerin type I repeat	GO:0000272|GO:0004553	
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	Pfam	PF01270	Glycosyl hydrolases family 8	39	385	3.10E-96	T	20-06-2018	IPR002037	"Glycoside hydrolase, family 8"	GO:0004553|GO:0005975	KEGG: 00500+3.2.1.4|MetaCyc: PWY-6788
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	CDD	cd14256	Dockerin_I	415	468	2.88E-20	T	20-06-2018				
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	SUPERFAMILY	SSF63446		411	477	7.98E-22	T	20-06-2018	IPR036439	Dockerin domain superfamily	GO:0000272	
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	Gene3D	G3DSA:1.50.10.10		33	395	1.30E-110	T	20-06-2018				
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	ProSitePatterns	PS00018	EF-hand calcium-binding domain.	417	429	-	T	20-06-2018	IPR018247	"EF-Hand 1, calcium-binding site"		
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	ProSitePatterns	PS00812	Glycosyl hydrolases family 8 signature.	150	168	-	T	20-06-2018	IPR019834	"Glycoside hydrolase, family 8, conserved site"		KEGG: 00500+3.2.1.4|MetaCyc: PWY-6788
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	ProSitePatterns	PS00448	Clostridium cellulosome enzymes repeated domain signature.	449	468	-	T	20-06-2018	IPR002105	Dockerin type I repeat	GO:0000272|GO:0004553	
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	Pfam	PF00404	Dockerin type I repeat	417	437	7.60E-10	T	20-06-2018	IPR002105	Dockerin type I repeat	GO:0000272|GO:0004553	
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	Pfam	PF00404	Dockerin type I repeat	449	468	1.00E-06	T	20-06-2018	IPR002105	Dockerin type I repeat	GO:0000272|GO:0004553	
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	SUPERFAMILY	SSF48208		40	393	4.76E-102	T	20-06-2018	IPR008928	Six-hairpin glycosidase-like	GO:0003824	
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	Gene3D	G3DSA:1.10.1330.10		413	477	8.90E-07	T	20-06-2018				
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	PRINTS	PR00735	Glycosyl hydrolase family 8 signature	212	229	1.30E-38	T	20-06-2018	IPR002037	"Glycoside hydrolase, family 8"	GO:0004553|GO:0005975	KEGG: 00500+3.2.1.4|MetaCyc: PWY-6788
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	PRINTS	PR00735	Glycosyl hydrolase family 8 signature	275	284	1.30E-38	T	20-06-2018	IPR002037	"Glycoside hydrolase, family 8"	GO:0004553|GO:0005975	KEGG: 00500+3.2.1.4|MetaCyc: PWY-6788
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	PRINTS	PR00735	Glycosyl hydrolase family 8 signature	92	105	1.30E-38	T	20-06-2018	IPR002037	"Glycoside hydrolase, family 8"	GO:0004553|GO:0005975	KEGG: 00500+3.2.1.4|MetaCyc: PWY-6788
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	PRINTS	PR00735	Glycosyl hydrolase family 8 signature	150	168	1.30E-38	T	20-06-2018	IPR002037	"Glycoside hydrolase, family 8"	GO:0004553|GO:0005975	KEGG: 00500+3.2.1.4|MetaCyc: PWY-6788
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	PRINTS	PR00735	Glycosyl hydrolase family 8 signature	254	265	1.30E-38	T	20-06-2018	IPR002037	"Glycoside hydrolase, family 8"	GO:0004553|GO:0005975	KEGG: 00500+3.2.1.4|MetaCyc: PWY-6788
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	PRINTS	PR00735	Glycosyl hydrolase family 8 signature	371	385	1.30E-38	T	20-06-2018	IPR002037	"Glycoside hydrolase, family 8"	GO:0004553|GO:0005975	KEGG: 00500+3.2.1.4|MetaCyc: PWY-6788
WP_003512420.1	86bff7a327f223ffe26c8423cf36747e	477	ProSiteProfiles	PS51766	Dockerin domain profile.	411	477	31.787	T	20-06-2018	IPR016134	Dockerin domain	GO:0000272	
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	SMART	SM00862		150	225	1.10E-27	T	20-06-2018	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160|GO:0003677|GO:0006355	
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	ProSiteProfiles	PS51755	OmpR/PhoB-type DNA-binding domain profile.	129	227	42.357	T	20-06-2018	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160|GO:0003677|GO:0006355	
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	Pfam	PF00486	"Transcriptional regulatory protein, C terminal"	150	225	8.10E-28	T	20-06-2018	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160|GO:0003677|GO:0006355	
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	SMART	SM00448		5	115	1.90E-46	T	20-06-2018	IPR001789	"Signal transduction response regulator, receiver domain"	GO:0000160	
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	Pfam	PF00072	Response regulator receiver domain	7	116	7.20E-30	T	20-06-2018	IPR001789	"Signal transduction response regulator, receiver domain"	GO:0000160	
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	ProSiteProfiles	PS50110	Response regulatory domain profile.	6	119	46.272	T	20-06-2018	IPR001789	"Signal transduction response regulator, receiver domain"	GO:0000160	
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	PANTHER	PTHR26402:SF651		4	227	2.60E-88	T	20-06-2018				
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	PANTHER	PTHR26402		4	227	2.60E-88	T	20-06-2018				
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	Gene3D	G3DSA:1.10.10.10		122	228	1.10E-31	T	20-06-2018	IPR036388	Winged helix-like DNA-binding domain superfamily		
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	CDD	cd00383	trans_reg_C	137	225	8.65E-40	T	20-06-2018	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160|GO:0003677|GO:0006355	
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	CDD	cd00156	REC	8	119	7.47E-45	T	20-06-2018	IPR001789	"Signal transduction response regulator, receiver domain"	GO:0000160	
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	Gene3D	G3DSA:3.40.50.2300		1	121	3.30E-39	T	20-06-2018				
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	SUPERFAMILY	SSF46894		130	226	3.12E-32	T	20-06-2018	IPR016032	"Signal transduction response regulator, C-terminal effector"	GO:0003677|GO:0006355	
WP_003520552.1	a6a0612409d897788874212f5ea55e96	228	SUPERFAMILY	SSF52172		2	130	3.27E-44	T	20-06-2018	IPR011006	CheY-like superfamily		
WP_003513758.1	0cf8e2209c379c7c6536d5f39e9db6a4	197	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	22	6	T	20-06-2018				
WP_003519973.1	c2e8b188a0f7d8db37d4af6d8e3669ec	291	Coils	Coil		68	88	-	T	20-06-2018				
WP_003519973.1	c2e8b188a0f7d8db37d4af6d8e3669ec	291	Gene3D	G3DSA:3.40.50.2300		89	239	7.90E-04	T	20-06-2018				
WP_003519973.1	c2e8b188a0f7d8db37d4af6d8e3669ec	291	PIRSF	PIRSF011575		2	289	3.20E-149	T	20-06-2018	IPR008764	"Peptidase U57, YabG"		
WP_003519973.1	c2e8b188a0f7d8db37d4af6d8e3669ec	291	Pfam	PF05582	YabG peptidase U57	4	284	5.50E-121	T	20-06-2018	IPR008764	"Peptidase U57, YabG"		
WP_003519973.1	c2e8b188a0f7d8db37d4af6d8e3669ec	291	TIGRFAM	TIGR02855	spore_yabG: sporulation peptidase YabG	4	284	3.00E-113	T	20-06-2018	IPR008764	"Peptidase U57, YabG"		
WP_003519973.1	c2e8b188a0f7d8db37d4af6d8e3669ec	291	ProDom	PD127708	YABG PROTEASE SPORULATION-SPECIFIC PEPTIDASE U57 BH0058 ORTHOLOG SPORE FAMILY B.SUBTILIS	3	277	3.00E-149	T	20-06-2018	IPR008764	"Peptidase U57, YabG"		
WP_003513025.1	e3548360dbe9e58a9f0afbf7234bbce1	182	SUPERFAMILY	SSF51182		4	181	4.65E-63	T	20-06-2018	IPR011051	RmlC-like cupin domain superfamily		
WP_003513025.1	e3548360dbe9e58a9f0afbf7234bbce1	182	PANTHER	PTHR21047		4	177	2.10E-51	T	20-06-2018	IPR000888	"dTDP-4-dehydrorhamnose 3,5-epimerase-related"	GO:0008830	
WP_003513025.1	e3548360dbe9e58a9f0afbf7234bbce1	182	ProDom	PD001462	35-EPIMERASE DTDP-4-DEHYDRORHAMNOSE ISOMERASE RMLC EPIMERASE RELATED DTDP-6-DEOXY-D-GLUCOSE-35-EPIMERASE DTDP-4-KETO-6-DEOXY-D-GLUCOSE DTDP-4-KETO-6-DEOXYGLUCOSE-35-EPIMERASE DTDP-L-RHAMNOSE	2	177	8.00E-101	T	20-06-2018	IPR000888	"dTDP-4-dehydrorhamnose 3,5-epimerase-related"	GO:0008830	
WP_003513025.1	e3548360dbe9e58a9f0afbf7234bbce1	182	TIGRFAM	TIGR01221	"rmlC: dTDP-4-dehydrorhamnose 3,5-epimerase"	7	176	2.20E-51	T	20-06-2018	IPR000888	"dTDP-4-dehydrorhamnose 3,5-epimerase-related"	GO:0008830	
WP_003513025.1	e3548360dbe9e58a9f0afbf7234bbce1	182	Pfam	PF00908	"dTDP-4-dehydrorhamnose 3,5-epimerase"	8	174	1.70E-58	T	20-06-2018	IPR000888	"dTDP-4-dehydrorhamnose 3,5-epimerase-related"	GO:0008830	
WP_003513025.1	e3548360dbe9e58a9f0afbf7234bbce1	182	Gene3D	G3DSA:2.60.120.10		1	181	6.00E-60	T	20-06-2018	IPR014710	RmlC-like jelly roll fold		
WP_003512416.1	21c86bb8b2f30b7f178f30bf88b6da2f	678	Pfam	PF00942	Cellulose binding domain	522	602	2.20E-20	T	20-06-2018	IPR001956	Carbohydrate-binding module 3	GO:0005975|GO:0030248	
WP_003512416.1	21c86bb8b2f30b7f178f30bf88b6da2f	678	ProSiteProfiles	PS51172	CBM3 (carbohydrate binding type-3) domain profile.	515	678	26.595	T	20-06-2018	IPR001956	Carbohydrate-binding module 3	GO:0005975|GO:0030248	
WP_003512416.1	21c86bb8b2f30b7f178f30bf88b6da2f	678	MobiDBLite	mobidb-lite	consensus disorder prediction	297	329	-	T	20-06-2018				
WP_003512416.1	21c86bb8b2f30b7f178f30bf88b6da2f	678	MobiDBLite	mobidb-lite	consensus disorder prediction	366	512	-	T	20-06-2018				
WP_003512416.1	21c86bb8b2f30b7f178f30bf88b6da2f	678	SMART	SM01067		521	603	2.00E-33	T	20-06-2018	IPR001956	Carbohydrate-binding module 3	GO:0005975|GO:0030248	
WP_003512416.1	21c86bb8b2f30b7f178f30bf88b6da2f	678	Pfam	PF12791	Anti-sigma factor N-terminus	16	57	4.70E-06	T	20-06-2018	IPR024449	"Anti-sigma factor RsgI, N-terminal"		
WP_003512416.1	21c86bb8b2f30b7f178f30bf88b6da2f	678	Gene3D	G3DSA:2.60.40.710		516	678	3.00E-46	T	20-06-2018	IPR036966	Carbohydrate-binding module 3 superfamily	GO:0005975|GO:0030248	
WP_003512416.1	21c86bb8b2f30b7f178f30bf88b6da2f	678	SUPERFAMILY	SSF49384		519	678	1.62E-39	T	20-06-2018	IPR008965	Carbohydrate-binding domain superfamily	GO:0030246	
WP_003512115.1	bcc2bc97b9af744b9560dbf254cc477d	105	Pfam	PF00404	Dockerin type I repeat	68	88	1.20E-05	T	20-06-2018	IPR002105	Dockerin type I repeat	GO:0000272|GO:0004553	
WP_003512115.1	bcc2bc97b9af744b9560dbf254cc477d	105	ProSitePatterns	PS00448	Clostridium cellulosome enzymes repeated domain signature.	68	87	-	T	20-06-2018	IPR002105	Dockerin type I repeat	GO:0000272|GO:0004553	
WP_003512115.1	bcc2bc97b9af744b9560dbf254cc477d	105	SUPERFAMILY	SSF63446		51	90	1.07E-05	T	20-06-2018	IPR036439	Dockerin domain superfamily	GO:0000272	
WP_003512900.1	d0781b3ed0ddd950257991baaaa79e35	391	CDD	cd03786	GT1_UDP-GlcNAc_2-Epimerase	5	369	1.79E-137	T	20-06-2018	IPR003331	UDP-N-acetylglucosamine 2-epimerase domain		Reactome: R-HSA-4085001|Reactome: R-HSA-4085011
WP_003512900.1	d0781b3ed0ddd950257991baaaa79e35	391	TIGRFAM	TIGR03568	"NeuC_NnaA: UDP-N-acetyl-D-glucosamine 2-epimerase, UDP-hydrolysing"	4	368	9.70E-151	T	20-06-2018	IPR020004	"UDP-N-acetylglucosamine 2-epimerase,UDP-hydrolysing"	GO:0004553|GO:0006047	Reactome: R-HSA-4085001|Reactome: R-HSA-4085011
WP_003512900.1	d0781b3ed0ddd950257991baaaa79e35	391	SUPERFAMILY	SSF53756		1	373	2.51E-105	T	20-06-2018				
WP_003512900.1	d0781b3ed0ddd950257991baaaa79e35	391	PANTHER	PTHR43174		1	383	2.00E-89	T	20-06-2018	IPR029767	UDP-N-acetylglucosamine 2-epimerase WecB-like	GO:0008761	
WP_003512900.1	d0781b3ed0ddd950257991baaaa79e35	391	PANTHER	PTHR43174:SF2		1	383	2.00E-89	T	20-06-2018				
WP_003512900.1	d0781b3ed0ddd950257991baaaa79e35	391	Gene3D	G3DSA:3.40.50.2000		2	208	1.40E-51	T	20-06-2018				
WP_003512900.1	d0781b3ed0ddd950257991baaaa79e35	391	Gene3D	G3DSA:3.40.50.2000		209	355	4.00E-19	T	20-06-2018				
WP_003512900.1	d0781b3ed0ddd950257991baaaa79e35	391	Pfam	PF02350	UDP-N-acetylglucosamine 2-epimerase	24	369	4.20E-103	T	20-06-2018	IPR003331	UDP-N-acetylglucosamine 2-epimerase domain		Reactome: R-HSA-4085001|Reactome: R-HSA-4085011
